sample_id,region_minus_docres_psnr,region_minus_classical_psnr,region_risk_minus_docres,oracle_candidate,noise,mean_alpha
mixeddoc_01190,-5.196243699302492,8.036266051814373,-0.012567289653070274,docres_deshadow,"['shadow', 'GaussianBlur', 'seal']",0.8108623623847961
mixeddoc_01191,-6.015683908773809,9.330285583957831,-0.012512364177254612,docres_deshadow,"['shadow', 'seal']",0.8078750967979431
mixeddoc_01192,0.035380747083078035,0.4271217493279593,-0.012841514251674777,docres_input_blend_0.80,"['textWatermark', 'GaussianNoise', 'seal']",0.7940526604652405
mixeddoc_01193,-1.2192182621445724,2.293112830549683,-0.02411797255926948,docres_deshadow,"['textWatermark', 'seal', 'SpeckleNoise', 'shadow']",0.7902586460113525
mixeddoc_01194,-0.3559497310567892,4.561393434874603,-0.007450322664342625,docres_deshadow,"['seal', 'shadow']",0.8086171746253967
mixeddoc_01195,-0.3288987496863438,0.04435528145427625,-0.035559562174385856,docres_deshadow,"['textWatermark', 'ShotNoise', 'shadow']",0.7589206695556641
mixeddoc_01196,-3.1660195234139756,5.674354342693535,-0.03427627645996689,docres_deshadow,"['textWatermark', 'GaussianBlur', 'shadow']",0.7916548848152161
mixeddoc_01197,-0.036976560925598534,0.24346801870290946,-0.0055508284343509795,docres_deshadow,"['GaussianBlur', 'textWatermark', 'seal']",0.8045996427536011
mixeddoc_01198,-0.08101617418229878,0.0805441541040004,-0.005916257457448903,docres_deshadow,['textWatermark'],0.8160719275474548
mixeddoc_01199,-2.5399397476392203,5.0183395307875145,-0.048081067134830846,docres_deshadow,"['shadow', 'textWatermark']",0.7912173271179199
mixeddoc_01200,0.015450095981666578,-0.1383820839629024,-0.013939731514223827,classical_shadow_0.40,"['seal', 'ImpulseNoise']",0.7889530658721924
mixeddoc_01201,-0.28135533749978237,0.5375140805694443,-0.0291185362218261,docres_deshadow,"['shadow', 'SpeckleNoise', 'seal', 'textWatermark']",0.7899033427238464
